Time [sec], q1 (deg), q2 (deg), q3 (deg), q4 (deg), q5 (deg), q6 (deg), Px (mm), Py (mm), Pz (mm), Rx (deg), Ry (deg), Rz (deg), c1 (A), c2 (A), c3 (A), c4 (A), c5 (A), c6 (A), Fx R (N), Fy R (N), Fz R (N), Tx R (Nm), Ty R (Nm), Tz R (Nm), Fx A (N), Fy A (N), Fz A (N), Tx A (Nm), Ty A (Nm), Tz A (Nm), Din, Dout
1648485390303.5688, -120.09905838511342, -162.93543670830547, 55.40357122617867, -166.4452250359649, 89.96747031346139, -0.026081304716779646, -611.5692442756995, -728.0036790269248, 679.4099054960894, 45.17544696526358, 172.5850075940871, 5.731904365721364, 0.2746582329273224, 6.962585926055908, 1.2576557397842407, 0.2557068169116974, -0.0874786451458931, -0.01570129580795765, -1.32835870323547, 5.4462220963208, -8.310134902980034, -3.335463025217271, -0.12117455250349685, -0.06374451095484004, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485391304.627, -120.09769234727942, -162.93270463263747, 55.40220518834467, -166.4500334891406, 89.96884318148457, -0.026081304716779646, -611.5326061717994, -727.9926395169792, 679.4313770781193, 45.17282167329679, 172.5833356229473, 5.7365166766649285, 0.2426147758960724, 6.939697742462158, 1.2711066007614136, 0.2310333549976349, -0.0740203931927681, -0.01794433780014515, -1.6919691022334602, 4.1213437233517825, -6.994100196095774, -3.0979734315062872, 0.009581802673147274, -0.10061347902372986, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485392304.6272, -120.09769234727942, -162.93202161372048, 55.401522169427665, -166.4466183945556, 89.96953303059074, -0.026764323633780923, -611.5341831052382, -728.0010298624105, 679.4489230570032, 45.17193743277477, 172.58392845383622, 5.731092251540564, 0.2746582329273224, 6.925964832305908, 1.2643811702728271, 0.2714081108570099, -0.0852356031537056, -0.01570129580795765, -1.4453250001918156, 5.319897796122265, -7.125527478084033, -2.9399275298049576, -0.3169342657653578, -0.056039024001708404, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485393304.8494, -120.09974140403042, -162.93202161372048, 55.40083915051066, -166.4466183945556, 89.97021604950774, -0.02539828579977837, -611.5622817128777, -727.9830980469001, 679.4447374154146, 45.17688954798298, 172.58171613832056, 5.731806782487676, 0.2563476860523224, 6.916809558868408, 1.2666230201721191, 0.2377624809741974, -0.0874786451458931, -0.01345825381577015, -1.8772051372974414, 4.3615522523136745, -6.511499566928672, -3.0745136480895865, -0.2581130855294596, -0.03683294067296922, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485394306.019, -120.09769234727942, -162.93270463263747, 55.40288820726167, -166.4479844323896, 89.96884318148457, -0.029496399301786023, -611.5296899120691, -727.9962121376049, 679.4419251465102, 45.16788013793944, 172.58537608525748, 5.732353273356609, 0.2380371391773224, 6.935120105743408, 1.2531720399856567, 0.2422485649585724, -0.0874786451458931, -0.01570129580795765, -1.0581879638556229, 4.759366576602159, -7.534100892810491, -3.2518745354824548, -0.06034882714060046, -0.09914753708830515, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485395307.674, -120.09905838511342, -162.93202161372048, 55.40083915051066, -166.4473014134726, 89.96884318148457, -0.02813036146778347, -611.5528713038445, -727.988454943483, 679.4426354768271, 45.17193196272029, 172.5840879806284, 5.733370005158427, 0.2151489406824112, 6.967163562774658, 1.2554138898849487, 0.2400055229663849, -0.0942077711224556, -0.01570129580795765, -0.5754851536609016, 4.681157764169766, -8.401594508881338, -3.4424519519744394, 0.03262424862405164, -0.1348147443891206, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485396308.7573, -120.09700932836242, -162.92994523621277, 55.40220518834467, -166.4459080548819, 89.96884318148457, -0.02813036146778347, -611.5144848642237, -727.9889295013124, 679.4892395854065, 45.169243763409625, 172.58640683575172, 5.726188255092714, 0.2334595024585724, 6.953430652618408, 1.2666230201721191, 0.2422485649585724, -0.0807495191693306, -0.01570129580795765, -1.1842210703884202, 4.499307457585867, -7.641679656909424, -3.181807606813191, 0.002536534366399397, -0.09381455523708397, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485397309.4373, -120.09905838511342, -162.93131127404678, 55.39876277300298, -166.4479844323896, 89.96609744543822, -0.026764323633780923, -611.5632261851932, -727.9879415815997, 679.4393572937201, 45.1743410765335, 172.5855556883702, 5.737630977535126, 0.2334595024585724, 6.971741199493408, 1.2666230201721191, 0.2355194389820099, -0.0807495191693306, -0.01570129580795765, -1.18353993970333, 4.4973828050418225, -8.133554291155404, -3.333034977771722, 0.08754246240256203, -0.09526932460800377, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485398309.5972, -120.10042442294743, -162.93202161372048, 55.40015613159366, -166.4466183945556, 89.96678729454439, -0.02539828579977837, -611.5814155775483, -727.9750218551908, 679.4404925170904, 45.17850440255218, 172.58443040618147, 5.73427045077448, 0.2426147758960724, 6.962585926055908, 1.2980083227157593, 0.2444916069507599, -0.0852356031537056, -0.01570129580795765, -1.942685667856326, 3.866584178434468, -6.908223622103291, -2.961066216581382, -0.25232000343176675, -0.07373293299875944, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485399311.041, -120.09769234727942, -162.93270463263747, 55.401522169427665, -166.4486674513066, 89.96816016256757, -0.02539828579977837, -611.5392422452093, -727.9986928569783, 679.4313918465634, 45.17404315377216, 172.5839157616711, 5.735795014141473, 0.2609253227710724, 6.958008289337158, 1.2554138898849487, 0.2557068169116974, -0.0785064771771431, -0.01345825381577015, -1.1281405750529319, 5.366465400186834, -8.248375260702403, -3.2581508403374086, 0.005214413524022556, -0.04037061760311933, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485400312.2117, -120.09769234727942, -162.9306282551298, 55.39876277300298, -166.4452250359649, 89.96953303059074, -0.029496399301786023, -611.535392760272, -728.0103454550655, 679.459135292868, 45.16779051005934, 172.58491957209827, 5.730986379702337, 0.2471924126148224, 6.948853015899658, 1.2711066007614136, 0.2400055229663849, -0.0852356031537056, -0.01345825381577015, -1.5943377988441885, 4.44156931034276, -7.339768469464413, -3.1781201776221395, -0.12910625662941128, -0.04851162196863926, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485401313.2134, -120.09769234727942, -162.93407067047147, 55.40220518834467, -166.4486674513066, 89.96678729454439, -0.02813036146778347, -611.5439300860497, -728.006037736976, 679.4132528156769, 45.170123464886274, 172.58598322161643, 5.7373389940326005, 0.2883911430835724, 6.930542469024658, 1.2464466094970703, 0.2489776909351349, -0.0807495191693306, -0.01345825381577015, -1.646056789386289, 5.512531313662598, -7.664520653046098, -3.279898648399002, -0.11269004228721657, -0.010118919787685782, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485402315.2114, -120.09769234727942, -162.93407067047147, 55.40015613159366, -166.4473014134726, 89.96884318148457, -0.02539828579977837, -611.5506320436308, -728.0222538339566, 679.404928908181, 45.17381624026604, 172.58284215345864, 5.737535895974261, 0.2380371391773224, 6.967163562774658, 1.2576557397842407, 0.2489776909351349, -0.0740203931927681, -0.01794433780014515, -0.8245706173459545, 5.000132679236409, -8.396409623539789, -3.265493015472189, 0.16292348486670832, -0.12185827369768484, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485403315.2114, -120.09769234727942, -162.93407067047147, 55.39807975408598, -166.4459080548819, 89.96609744543822, -0.02881338038478475, -611.5622322055241, -728.0360074577034, 679.3965053740939, 45.16910943015198, 172.58643224717056, 5.739642959098922, 0.2334595024585724, 6.962585926055908, 1.2554138898849487, 0.2355194389820099, -0.0829925611615181, -0.008972168900072575, -1.0684188883789236, 4.774339069439916, -8.226528369054911, -3.412449389738701, 0.0855003165357654, -0.009653186332927916, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485404316.2114, -120.09837536619642, -162.93270463263747, 55.401522169427665, -166.4466183945556, 89.96953303059074, -0.027447342550782197, -611.5454067182765, -727.9998492928698, 679.4377670796379, 45.171876894847294, 172.58367818240495, 5.732082101591028, 0.2517700493335724, 6.925964832305908, 1.280073881149292, 0.2758941948413849, -0.0897216871380806, -0.011215210892260075, -1.4170094552154937, 4.822132569714144, -6.653105275818887, -2.763169663604999, -0.4362547028199773, -0.017539439449715144, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485405316.214, -120.10110744186443, -162.93202161372048, 55.40015613159366, -166.4466183945556, 89.96884318148457, -0.027447342550782197, -611.5828784737446, -727.9717917421489, 679.4405539914464, 45.17603657645909, 172.58296106552132, 5.733337017181356, 0.2609253227710724, 6.944275379180908, 1.2867993116378784, 0.2444916069507599, -0.0874786451458931, -0.011215210892260075, -2.1464755182390514, 4.225219203845986, -6.72600699044613, -3.0090952004510685, -0.32882352491953465, 0.003185685847855446, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485406316.2217, -120.09905838511342, -162.92994523621277, 55.401522169427665, -166.4473014134726, 89.96816016256757, -0.02881338038478475, -611.5415298132044, -727.9668085743966, 679.4807510158937, 45.171234674988526, 172.58581626929845, 5.72952747651952, 0.2380371391773224, 6.953430652618408, 1.2598974704742432, 0.2422485649585724, -0.0829925611615181, -0.008972168900072575, -1.1854512842329596, 4.766285227065502, -7.8609765365666995, -3.278518703857159, -0.0077737383397701275, -0.0022477858829857283, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485407317.468, -120.09769234727942, -162.93270463263747, 55.40288820726167, -166.4479844323896, 89.96953303059074, -0.02539828579977837, -611.5325576713301, -727.994600131877, 679.4418898440333, 45.173954441298186, 172.58323942814675, 5.732148089309376, 0.2151489406824112, 6.948853015899658, 1.2621393203735352, 0.2512207329273224, -0.0829925611615181, -0.02018737979233265, -0.6064456891186696, 4.5676062479804385, -7.725525335268397, -3.1196705139960508, 0.02690783273686654, -0.18180764573526795, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485408318.3745, -120.09837536619642, -162.9306282551298, 55.39947311267666, -166.4486674513066, 89.96678729454439, -0.026764323633780923, -611.5462810046224, -727.9846946615894, 679.4527746205597, 45.17323861975834, 172.5854251885012, 5.736295686097603, 0.2563476860523224, 6.930542469024658, 1.2688647508621216, 0.2198181450366974, -0.0852356031537056, -0.008972168900072575, -2.2124453801647728, 4.072155026940616, -6.703744785533272, -3.2437939410766723, -0.16263977811270455, 0.030170237507305034, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485409319.005, -120.09837536619642, -162.93270463263747, 55.40015613159366, -166.4452250359649, 89.96884318148457, -0.02813036146778347, -611.552789050321, -728.0106751550173, 679.4336996872623, 45.170977051236896, 172.58456375707445, 5.732312787713921, 0.2609253227710724, 6.958008289337158, 1.2643811702728271, 0.2422485649585724, -0.0852356031537056, -0.01345825381577015, -1.5595936698606852, 4.855407442749327, -7.848198260108578, -3.3015682333422935, -0.0924765020501313, -0.0387208618141513, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485410319.2346, -120.09905838511342, -162.93270463263747, 55.401522169427665, -166.4500334891406, 89.96884318148457, -0.029496399301786023, -611.5483872484327, -727.9840438381952, 679.4272349726716, 45.169640855568346, 172.58379199858783, 5.73743343546989, 0.2700805962085724, 6.912231922149658, 1.275590181350708, 0.2400055229663849, -0.0807495191693306, -0.01345825381577015, -2.296159078602766, 4.262951783773929, -6.098485797303031, -2.9246189943779886, -0.30210221942602594, -0.010275739421666402, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485411320.5505, -120.09700932836242, -162.93131127404678, 55.401522169427665, -166.44454201704792, 89.96884318148457, -0.026764323633780923, -611.5268310322036, -728.0068549721807, 679.4669317024469, 45.17127092317702, 172.58568157047986, 5.727229303904821, 0.2517700493335724, 6.962585926055908, 1.2643811702728271, 0.2287903130054474, -0.0829925611615181, -0.01794433780014515, -1.566131338380748, 4.500935357557616, -7.877228301764776, -3.3808788055071886, 0.021166143429365195, -0.10547804687250034, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485412322.3638, -120.09974140403042, -162.93202161372048, 55.39947311267666, -166.4493504702236, 89.96678729454439, -0.029496399301786023, -611.566331369814, -727.9816385905476, 679.4279234003398, 45.1709897043317, 172.58521554019129, 5.739310160771211, 0.2471924126148224, 6.958008289337158, 1.2643811702728271, 0.2310333549976349, -0.0919647291302681, -0.01345825381577015, -1.5307329106261736, 4.502092936906026, -7.760183584536252, -3.396638449156711, -0.10079898497372404, -0.057708952918007234, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485413322.8438, -120.09700932836242, -162.9306282551298, 55.40083915051066, -166.4466183945556, 89.96953303059074, -0.030179418218787297, -611.5171970308202, -728.0027066125069, 679.4675552617049, 45.165788213050746, 172.58568077333118, 5.72997386638075, 0.2380371391773224, 6.939697742462158, 1.2688647508621216, 0.2557068169116974, -0.0897216871380806, -0.011215210892260075, -1.2081039128084707, 4.684424386099646, -7.267601191679837, -3.0627026424278903, -0.22176372788317383, -0.035889344587982874, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485414323.985, -120.09700932836242, -162.93270463263747, 55.40220518834467, -166.4466183945556, 89.96884318148457, -0.02813036146778347, -611.5267574790818, -728.0100567529855, 679.4419445807391, 45.16898337469197, 172.58535830831852, 5.731370476891642, 0.2380371391773224, 6.967163562774658, 1.2621393203735352, 0.2467346489429474, -0.0762634351849556, -0.01570129580795765, -0.9927215627040036, 4.851788889773946, -8.232384837240028, -3.2549117683982782, 0.10795937677100712, -0.09028832433163728, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485415324.954, -120.10042442294743, -162.93131127404678, 55.40015613159366, -166.4466183945556, 89.96884318148457, -0.030179418218787297, -611.5677487408293, -727.9748680946491, 679.452196516582, 45.170928534533964, 172.58446211935438, 5.73223284759673, 0.2334595024585724, 6.930542469024658, 1.2419630289077759, 0.2646789848804474, -0.0762634351849556, -0.008972168900072575, -0.4660736327842345, 5.487216410500041, -7.94403751035696, -3.1219979498627293, 0.05430464991426153, -0.01221158836169034, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485416326.702, -120.10110744186443, -162.93407067047147, 55.40220518834467, -166.4452250359649, 89.96816016256757, -0.02539828579977837, -611.5921704022829, -727.9786725490591, 679.4238738979246, 45.17940634885608, 172.5832489803452, 5.731582533244467, 0.2380371391773224, 6.944275379180908, 1.2643811702728271, 0.2400055229663849, -0.0785064771771431, -0.01345825381577015, -1.3326011020083324, 4.504457513967768, -7.423012828621259, -3.160445639355215, -0.002863995527327391, -0.05500220454233218, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485417327.6418, -120.09700932836242, -162.93202161372048, 55.40220518834467, -166.4466183945556, 89.96953303059074, -0.02813036146778347, -611.5217962620696, -728.0053066267159, 679.4531211770926, 45.168902618797325, 172.58492116559768, 5.730057746994662, 0.2883911430835724, 6.939697742462158, 1.2733484506607056, 0.2310333549976349, -0.0942077711224556, -0.01570129580795765, -2.471764951429814, 4.486352585111791, -6.916665828162911, -3.2723023162263747, -0.35264355309379547, -0.03665287231111053, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485418328.641, -120.09700932836242, -162.93338765155448, 55.40083915051066, -166.4466183945556, 89.96884318148457, -0.02813036146778347, -611.5344545413444, -728.0234660311669, 679.422416070957, 45.168820346231826, 172.5847380066715, 5.734429337087724, 0.2334595024585724, 6.930542469024658, 1.2576557397842407, 0.2579498589038849, -0.0785064771771431, -0.011215210892260075, -0.9109426078214518, 4.920203969683925, -7.377989803219949, -3.0251927667985385, -0.050878948154709905, -0.035244221198969056, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485419329.4265, -120.09700932836242, -162.93202161372048, 55.401522169427665, -166.4459080548819, 89.96953303059074, -0.027447342550782197, -611.5258093322649, -728.0105858785323, 679.4511241881951, 45.1699398166844, 172.58467227140173, 5.730027958593819, 0.2609253227710724, 6.958008289337158, 1.2688647508621216, 0.2557068169116974, -0.0785064771771431, -0.011215210892260075, -1.4641747755402483, 5.028188494869825, -7.809883074846552, -3.1330050132008096, -0.09080645666004145, -0.0026578909958776264, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485420329.445, -120.09837536619642, -162.9306282551298, 55.40083915051066, -166.4459080548819, 89.96953303059074, -0.026764323633780923, -611.539387594053, -727.9878456510728, 679.4697084183605, 45.173065066471615, 172.5840637924672, 5.728953706291602, 0.2471924126148224, 6.948853015899658, 1.2509303092956543, 0.2601929008960724, -0.0807495191693306, -0.01570129580795765, -0.7588072753315851, 5.367672010970375, -8.159621519840092, -3.2088029464761196, 0.006826165313376119, -0.09043753832212616, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485421330.1602, -120.09905838511342, -162.93202161372048, 55.40015613159366, -166.4466183945556, 89.96816016256757, -0.027447342550782197, -611.5584885904652, -727.9927373722184, 679.4405414762964, 45.17309598610841, 172.5844706481169, 5.733671716142679, 0.2105713039636612, 6.962585926055908, 1.2621393203735352, 0.2175751030445099, -0.0829925611615181, -0.01345825381577015, -1.1168725184224142, 3.9933281321466096, -7.865516876582351, -3.4237181893829867, 0.1606528263695547, -0.0886156984876866, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485422330.654, -120.09837536619642, -162.93131127404678, 55.40083915051066, -166.4452250359649, 89.96678729454439, -0.026764323633780923, -611.5503187709339, -727.9915798357292, 679.460603107695, 45.17359204830004, 172.58662317479724, 5.73011760228754, 0.2380371391773224, 6.930542469024658, 1.280073881149292, 0.2422485649585724, -0.0874786451458931, -0.011215210892260075, -1.7590582437243603, 4.04960952857291, -6.520722315399628, -2.9746209475527357, -0.2687857775312135, -0.022878745303647863, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485423331.7754, -120.09905838511342, -162.93202161372048, 55.401522169427665, -166.4452250359649, 89.96678729454439, -0.02881338038478475, -611.5579659453296, -727.9876134320766, 679.4531986475404, 45.171517934472206, 172.58706730594741, 5.73009912107402, 0.2380371391773224, 6.925964832305908, 1.2643811702728271, 0.2646789848804474, -0.0874786451458931, -0.006729126907885075, -1.0964494537000793, 4.917398676260034, -7.076544062741584, -2.96050908460649, -0.2535903058265174, 0.02547761997168345, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485424331.91, -120.09700932836242, -162.93543670830547, 55.39876277300298, -166.4479844323896, 89.96678729454439, -0.02813036146778347, -611.5539499920708, -728.0459319525241, 679.3719536493827, 45.16877249081522, 172.58501586160403, 5.743508612212696, 0.2243042290210724, 6.958008289337158, 1.2464466094970703, 0.2489776909351349, -0.0829925611615181, -0.01345825381577015, -0.4572402095525093, 5.135024783267828, -8.49144816142453, -3.363376198988295, 0.1286022577729128, -0.08868496965147307, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485425333.7407, -120.09837536619642, -162.93338765155448, 55.40083915051066, -166.4486674513066, 89.96816016256757, -0.027447342550782197, -611.5511547171544, -728.0022230978327, 679.4160695899485, 45.17185764519951, 172.58395655501673, 5.7377752392116825, 0.2700805962085724, 6.971741199493408, 1.2598974704742432, 0.2377624809741974, -0.0829925611615181, -0.006729126907885075, -1.679686744428279, 5.1152309998584675, -8.366772779141131, -3.465029230528194, -0.01826162716410823, 0.06219690961670429, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485426334.31, -120.09769234727942, -162.93202161372048, 55.401522169427665, -166.4452250359649, 89.96747031346139, -0.026081304716779646, -611.5419837255997, -728.0014216557838, 679.4531792642939, 45.17347879135849, 172.5860139394215, 5.729896700223596, 0.2563476860523224, 6.939697742462158, 1.2509303092956543, 0.2579498589038849, -0.0829925611615181, -0.01794433780014515, -0.9697092372379196, 5.320929535161825, -7.8673932488516085, -3.192826698143823, -0.0626442203142934, -0.11084589292825764, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485427335.136, -120.09700932836242, -162.93202161372048, 55.40357122617867, -166.4466183945556, 89.96816016256757, -0.02881338038478475, -611.5199501369207, -727.9961457437415, 679.4614680436135, 45.16824140229581, 172.58686649630462, 5.728587438046536, 0.2426147758960724, 6.916809558868408, 1.2733484506607056, 0.2601929008960724, -0.0807495191693306, -0.011215210892260075, -1.4607066532459434, 4.533286424505289, -6.473816844466642, -2.8065022704225893, -0.26004646728365216, -0.017106697915796387, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485428336.1462, -120.09837536619642, -162.93407067047147, 55.401522169427665, -166.44454201704792, 89.96953303059074, -0.027447342550782197, -611.5551039815691, -728.0166019161244, 679.4218494374043, 45.17195223012428, 172.58386097657942, 5.73100966088138, 0.2471924126148224, 6.944275379180908, 1.27783203125, 0.2579498589038849, -0.0852356031537056, -0.02243042178452015, -1.3511286347959146, 4.529696510857979, -7.127451494438647, -2.954757089348973, -0.2138789542115382, -0.17157976819130186, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485429337.444, -120.09700932836242, -162.93270463263747, 55.40288820726167, -166.4500334891406, 89.96953303059074, -0.02813036146778347, -611.5178033644461, -727.9982758942768, 679.435595716533, 45.16862236710756, 172.58393093354138, 5.7351739974314855, 0.2426147758960724, 6.921387195587158, 1.2621393203735352, 0.2287903130054474, -0.0852356031537056, -0.01570129580795765, -1.6593735498000404, 4.191271502441188, -6.723372882342343, -3.164968411825805, -0.12110520665229471, -0.08163237401511139, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485430337.4468, -120.09769234727942, -162.93202161372048, 55.40015613159366, -166.4486674513066, 89.96609744543822, -0.026764323633780923, -611.5437973117806, -727.9987852441893, 679.4341698206117, 45.17230109050834, 172.5861410420526, 5.737663394277107, 0.2655029594898224, 6.944275379180908, 1.2643811702728271, 0.2175751030445099, -0.0897216871380806, -0.01570129580795765, -2.1153794995723967, 4.277948774425209, -7.2400259378413825, -3.4116292525987237, -0.1311547684513955, -0.06000518826827958, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485431338.7217, -120.09837536619642, -162.93131127404678, 55.40083915051066, -166.4479844323896, 89.96953303059074, -0.026081304716779646, -611.5403452437121, -727.9877234872561, 679.4521259022138, 45.17387485249492, 172.58300635495016, 5.7330987032154965, 0.2609253227710724, 6.930542469024658, 1.2643811702728271, 0.2400055229663849, -0.0852356031537056, -0.01345825381577015, -1.7741303071046453, 4.6085631667214955, -7.01139439299977, -3.1546964522860144, -0.18644192957818725, -0.03359227247278343, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485432339.8713, -120.09905838511342, -162.9347536893885, 55.401522169427665, -166.4479844323896, 89.96884318148457, -0.024715266882777098, -611.566627681571, -728.0034385203026, 679.400012770928, 45.176903043448135, 172.58201893787776, 5.737524231413095, 0.2700805962085724, 6.939697742462158, 1.2598974704742432, 0.2377624809741974, -0.0807495191693306, -0.01570129580795765, -1.7725200837923296, 4.816010029086017, -7.410785983112171, -3.247247379477943, -0.08513411237669011, -0.05313247082760128, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485433340.6558, -120.09905838511342, -162.93543670830547, 55.39947311267666, -166.4459080548819, 89.96678729454439, -0.02881338038478475, -611.5800429347049, -728.0258522910088, 679.3827214902489, 45.171041845945254, 172.58520864817854, 5.739278245032273, 0.2380371391773224, 6.925964832305908, 1.2442048788070679, 0.2198181450366974, -0.0807495191693306, -0.01345825381577015, -1.3366070715462541, 4.49223431123214, -7.373009132842855, -3.391469903725977, 0.09460026730963017, -0.05955297789543469, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485434342.2625, -120.10042442294743, -162.93202161372048, 55.401522169427665, -166.4466183945556, 89.97021604950774, -0.027447342550782197, -611.5664966037787, -727.9732192140011, 679.4489436158552, 45.17486713764046, 172.5823773781606, 5.730728119291811, 0.2197265923023224, 6.930542469024658, 1.2845574617385864, 0.2601929008960724, -0.0807495191693306, -0.01570129580795765, -1.210799151947623, 4.099410898214682, -6.520348980044603, -2.739103299179905, -0.21285973438558684, -0.10073754949176975, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485435342.9075, -120.09905838511342, -162.93131127404678, 55.39947311267666, -166.4466183945556, 89.96747031346139, -0.02813036146778347, -611.558161635082, -727.9901764837954, 679.447965165259, 45.17218725112931, 172.58537627868895, 5.7339102307338825, 0.2700805962085724, 6.939697742462158, 1.27783203125, 0.2287903130054474, -0.0874786451458931, -0.01570129580795765, -2.331411757499479, 4.159472459206282, -6.754432362785702, -3.175511313992454, -0.25476329559462235, -0.047840011721084263, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485436343.9092, -120.09561596977174, -162.93270463263747, 55.40220518834467, -166.4486674513066, 89.97159574772009, -0.02881338038478475, -611.4986130237562, -728.0237709233838, 679.4356771203201, 45.16516919569571, 172.58302889054738, 5.733284946908189, 0.2197265923023224, 6.948853015899658, 1.2598974704742432, 0.2377624809741974, -0.0852356031537056, -0.01345825381577015, -0.9444365392373949, 4.4432162029336535, -7.6903892248065295, -3.2607093080726095, 0.022606004820068998, -0.08463647096511964, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485437345.007, -120.09769234727942, -162.93131127404678, 55.40220518834467, -166.4459080548819, 89.97021604950774, -0.026764323633780923, -611.5279670568177, -727.9940222543007, 679.4669213085621, 45.17197634358318, 172.58391713769836, 5.727657578483737, 0.2563476860523224, 6.935120105743408, 1.2554138898849487, 0.2377624809741974, -0.0897216871380806, -0.01570129580795765, -1.4737983942032153, 4.773939530164118, -7.42291236880771, -3.2998156315830705, -0.13535766473388122, -0.0784534427058319, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485438345.9722, -120.09561596977174, -162.9306282551298, 55.39947311267666, -166.4459080548819, 89.96816016256757, -0.026764323633780923, -611.5120299022458, -728.0231607804624, 679.4613189191913, 45.16907734533399, 172.58610924103448, 5.731636677306159, 0.2014160305261612, 6.958008289337158, 1.2711066007614136, 0.2512207329273224, -0.0874786451458931, -0.011215210892260075, -0.645493261920114, 4.338534944732055, -7.70875148061771, -3.1113030812027653, -0.038452735637555926, -0.07545960867318027, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485439346.8125, -120.09974140403042, -162.9306282551298, 55.40015613159366, -166.4466183945556, 89.96953303059074, -0.026764323633780923, -611.5578832154439, -727.9752859046124, 679.4633331406076, 45.17499512159917, 172.58307263195192, 5.731008365828356, 0.2334595024585724, 6.939697742462158, 1.2643811702728271, 0.2758941948413849, -0.0919647291302681, -0.01794433780014515, -0.5941643188296628, 5.121503314680403, -7.576524240586452, -2.970631984551496, -0.2401027273917356, -0.14267340085225977, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485440348.2336, -120.09769234727942, -162.92994523621277, 55.401522169427665, -166.4473014134726, 89.96884318148457, -0.02539828579977837, -611.5263029153272, -727.9801918764848, 679.480723608868, 45.17422963221682, 172.5845143989696, 5.7293398328823795, 0.2380371391773224, 6.939697742462158, 1.2531720399856567, 0.2489776909351349, -0.0897216871380806, -0.008972168900072575, -0.9951751470153418, 4.9776716364645015, -7.725405996171027, -3.26076488388847, -0.10519789156547307, -0.011553405823624907, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648485441348.975, -120.09700932836242, -162.93270463263747, 55.40288820726167, -166.4466183945556, 89.97021604950774, -0.026764323633780923, -611.5227623772943, -728.0072062922212, 679.4461359255033, 45.170848730707775, 172.58378180686609, 5.7297961291902055, 0.2471924126148224, 6.953430652618408, 1.2598974704742432, 0.2646789848804474, -0.0762634351849556, -0.01345825381577015, -0.8899528838069156, 5.273277085858144, -8.03931479616017, -3.096312177538325, -0.005310212311526646, -0.05276178335285775, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
