Time [sec], q1 (deg), q2 (deg), q3 (deg), q4 (deg), q5 (deg), q6 (deg), Px (mm), Py (mm), Pz (mm), Rx (deg), Ry (deg), Rz (deg), c1 (A), c2 (A), c3 (A), c4 (A), c5 (A), c6 (A), Fx R (N), Fy R (N), Fz R (N), Tx R (Nm), Ty R (Nm), Tz R (Nm), Fx A (N), Fy A (N), Fz A (N), Tx A (Nm), Ty A (Nm), Tz A (Nm), Din, Dout
1648479451276.9624, -120.09700932836242, -162.93407067047147, 55.405647603686354, -166.4466183945556, 89.97434148376642, -0.026081304716779646, -611.5112994550599, -728.0081398745295, 679.4407718093534, 45.171232344443446, 172.58008473415015, 5.725974767812199, 0.2243042290210724, 6.903076648712158, 1.1747087240219116, 0.2153320610523224, -0.0583190992474556, 0.02243042178452015, -0.23712070663320178, 6.207043240667344, -8.922933535565196, -3.8547276363048013, 0.6692701205793393, 0.4063813487800895, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479452278.064, -120.09837536619642, -162.93131127404678, 55.401522169427665, -166.4459080548819, 89.97502450268342, -0.024715266882777098, -611.5295291359287, -727.9958384752376, 679.4628039576219, 45.175135917643075, 172.5781739921761, 5.726661613355661, 0.2151489406824112, 6.958008289337158, 1.194885015487671, 0.2646789848804474, -0.0605621412396431, 0.02018737979233265, 0.6862204789630317, 6.979580832131384, -10.300982654878865, -3.66090635476779, 0.6072927790929046, 0.3521173629279515, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479453278.986, -120.09905838511342, -162.93270463263747, 55.40357122617867, -166.4473014134726, 89.97365163466026, -0.026764323633780923, -611.5373065042428, -727.984360111372, 679.448272650701, 45.173268049318786, 172.5797035698773, 5.7282941299759, 0.2151489406824112, 6.930542469024658, 1.197126865386963, 0.2489776909351349, -0.0605621412396431, 0.0269165076315403, 0.10112203281796295, 6.449532707848869, -9.282898507005545, -3.591374782626535, 0.5158906401562624, 0.4539778380648246, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479454280.187, -120.09561596977174, -162.9306282551298, 55.40357122617867, -166.4459080548819, 89.97502450268342, -0.02813036146778347, -611.4807976374034, -728.0101389565401, 679.486554152667, 45.16605109770534, 172.5814139006303, 5.722568851365731, 0.2288818657398224, 6.976318836212158, 1.18367600440979, 0.2489776909351349, -0.0583190992474556, 0.02243042178452015, 0.5378318185983206, 7.230945234552149, -11.084374973864668, -3.9874586973593997, 0.7735253296340381, 0.3954233425086412, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479455281.2852, -120.09356691302074, -162.9306282551298, 55.40083915051066, -166.4452250359649, 89.97227876663709, -0.026764323633780923, -611.4726964719168, -728.0446573621667, 679.4718678332889, 45.16539967531631, 172.5837320324884, 5.726866119998071, 0.2288818657398224, 6.925964832305908, 1.1590160131454468, 0.2579498589038849, -0.0560760572552681, 0.01570129580795765, 1.01929337378872, 7.646513594802886, -10.45931691161431, -3.8444774536208546, 0.7740547485496068, 0.2989293911570745, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479456282.3843, -120.09905838511342, -162.93131127404678, 55.40428156585235, -166.4459080548819, 89.97639737070661, -0.026764323633780923, -611.5237535270927, -727.9760793398547, 679.4797491227467, 45.17302597133095, 172.5781754038028, 5.721898781206494, 0.2426147758960724, 6.921387195587158, 1.1679832935333252, 0.2467346489429474, -0.0583190992474556, 0.02467346377670765, 0.262402923393787, 7.337029829534046, -9.938805931830714, -3.853320606398658, 0.6427226972419866, 0.44305436990644254, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479457282.661, -120.09700932836242, -162.9306282551298, 55.40220518834467, -166.44454201704792, 89.97434148376642, -0.02539828579977837, -611.5096009239585, -728.0039105058265, 679.482363012125, 45.17240558765151, 172.5804512256142, 5.722881115338547, 0.3112793266773224, 6.930542469024658, 1.1634997129440308, 0.2489776909351349, -0.0628051832318306, 0.0336456336081028, -0.7294805139167708, 8.251946904323251, -10.368488842115683, -4.077720252509556, 0.4476659033427351, 0.6341348271853495, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479458282.801, -120.09700932836242, -162.93202161372048, 55.40083915051066, -166.4452250359649, 89.97434148376642, -0.026081304716779646, -611.518956815229, -728.0218871063131, 679.4491235271493, 45.17109965570198, 172.57966509810262, 5.728008587566693, 0.2151489406824112, 6.930542469024658, 1.197126865386963, 0.2624359428882599, -0.0538330152630806, 0.0291595496237278, 0.29956869552433935, 6.741059775320302, -9.391079378793249, -3.4659779725374653, 0.547538181470141, 0.48765651064941984, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479459283.6855, -120.09837536619642, -162.93270463263747, 55.40015613159366, -166.4473014134726, 89.97434148376642, -0.02539828579977837, -611.5394701788024, -728.0110467240573, 679.4273585787911, 45.173899394293045, 172.57782185806505, 5.73314378929809, 0.2517700493335724, 6.944275379180908, 1.1612578630447388, 0.2422485649585724, -0.0493469275534153, 0.02467346377670765, 0.3310375785717079, 7.676754305432754, -10.802895744455887, -4.038600641548257, 0.8581928491739373, 0.4555641136677542, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479460283.8716, -120.09837536619642, -162.93131127404678, 55.40288820726167, -166.4466183945556, 89.97502450268342, -0.026081304716779646, -611.5225623268851, -727.987121610299, 679.4689910348952, 45.173121302802436, 172.57887718820135, 5.725656826242697, 0.2105713039636612, 6.939697742462158, 1.1904014348983765, 0.2377624809741974, -0.0605621412396431, 0.0291595496237278, 0.16174404715109214, 6.441149140607154, -9.685851522710488, -3.7797953530089456, 0.6297987750501381, 0.4773159460593896, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479461285.0146, -120.09700932836242, -162.93338765155448, 55.40015613159366, -166.4473014134726, 89.97365163466026, -0.02813036146778347, -611.5240545814698, -728.032074649091, 679.4162138973142, 45.1677973902369, 172.5798328570362, 5.734426962437604, 0.2380371391773224, 6.953430652618408, 1.181434154510498, 0.2601929008960724, -0.0650482252240181, 0.02243042178452015, 0.5023381003421661, 7.431742656846845, -10.56452565618579, -3.856994728014737, 0.5773973093568894, 0.3989728194814753, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479462286.0083, -120.09769234727942, -162.9306282551298, 55.401522169427665, -166.4452250359649, 89.97365163466026, -0.026764323633780923, -611.519611000249, -727.9986264883319, 679.4760753757586, 45.17137707965323, 172.58090096619918, 5.725173427511289, 0.2151489406824112, 6.939697742462158, 1.1881595849990845, 0.2467346489429474, -0.0560760572552681, 0.02467346377670765, 0.34894925337309723, 6.69240365513212, -9.830206568629722, -3.71395227178169, 0.6706822842182739, 0.421964738723349, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479463286.2615, -120.09769234727942, -162.93202161372048, 55.40220518834467, -166.44454201704792, 89.97434148376642, -0.024032247965775824, -611.5265212748187, -728.0073696960495, 679.4595725654568, 45.175395783577734, 172.57923849213262, 5.72497518092948, 0.2151489406824112, 6.930542469024658, 1.179192304611206, 0.2512207329273224, -0.0538330152630806, 0.0336456336081028, 0.4572263526328735, 7.01855191907105, -9.8859310500554, -3.7184956714699626, 0.6848609805223193, 0.542629721170307, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479464286.9255, -120.09493295085474, -162.93338765155448, 55.40288820726167, -166.4452250359649, 89.97296861574326, -0.026764323633780923, -611.4951283476203, -728.0423951717938, 679.4393247168449, 45.167285163668666, 172.58228032918444, 5.727601772774106, 0.2334595024585724, 6.925964832305908, 1.179192304611206, 0.2355194389820099, -0.0583190992474556, 0.0314025916159153, -0.10066548106625078, 6.814290452468587, -9.620922711034783, -3.8439296711901245, 0.6196266086396126, 0.5328880860434001, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479465288.1138, -120.09700932836242, -162.93338765155448, 55.40357122617867, -166.4452250359649, 89.97502450268342, -0.026081304716779646, -611.5151171232066, -728.0187340946248, 679.4435369867413, 45.171097763513, 172.57943122130487, 5.725677507365108, 0.2563476860523224, 6.898499011993408, 1.181434154510498, 0.2243042290210724, -0.0583190992474556, 0.02243042178452015, -0.7689282216856355, 6.467831049859631, -8.635519032776088, -3.751154585589883, 0.5006951100375661, 0.4442032131220234, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479466288.684, -120.09629898868874, -162.9306282551298, 55.40357122617867, -166.44454201704792, 89.97365163466026, -0.027447342550782197, -611.495574548708, -728.0041053569219, 679.4907384148034, 45.16848284688383, 172.582555616093, 5.721106041700307, 0.2334595024585724, 6.930542469024658, 1.1702251434326172, 0.2669220268726349, -0.0583190992474556, 0.0269165076315403, 0.7360644097113181, 7.688361899130365, -10.302322583694298, -3.7454048607910297, 0.624132559918318, 0.45823529803672897, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479467290.351, -120.09769234727942, -162.93202161372048, 55.40015613159366, -166.44454201704792, 89.9757143517896, -0.02539828579977837, -611.5283017128028, -728.021666310661, 679.4470674873156, 45.1728981424958, 172.57783293337323, 5.727421104961108, 0.2288818657398224, 6.921387195587158, 1.1612578630447388, 0.2489776909351349, -0.0672912672162056, 0.02018737979233265, 0.739015402059824, 7.401550059225547, -10.178362355486469, -3.932105264424976, 0.6307992579859092, 0.35362431312898385, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479468292.417, -120.09769234727942, -162.92994523621277, 55.40288820726167, -166.4452250359649, 89.9757143517896, -0.024032247965775824, -611.5099650719903, -727.9863139388352, 679.4956091391812, 45.175286122199665, 172.57859584064465, 5.721296289850636, 0.2243042290210724, 6.953430652618408, 1.1657414436340332, 0.2512207329273224, -0.0560760572552681, 0.02018737979233265, 0.9391666191592474, 7.524518509589801, -11.005413335871703, -3.9860327216805556, 0.846809143212956, 0.3556960720707512, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479469292.5188, -120.09837536619642, -162.9306282551298, 55.40015613159366, -166.4459080548819, 89.9757143517896, -0.02813036146778347, -611.5251911343252, -728.0009353883055, 679.465656848703, 45.16977144458745, 172.57856778834542, 5.727314663019435, 0.1968383938074112, 6.912231922149658, 1.1769505739212036, 0.2422485649585724, -0.0583190992474556, 0.01570129580795765, 0.757280559267242, 6.464723198852529, -9.342883560152309, -3.661562130671119, 0.7052486860390665, 0.2762724365159428, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479470294.618, -120.09837536619642, -162.93407067047147, 55.401522169427665, -166.4452250359649, 89.97365163466026, -0.024032247965775824, -611.5479409798279, -728.0182910974194, 679.4197764606068, 45.17628655894589, 172.578565075729, 5.730354768768323, 0.2700805962085724, 6.935120105743408, 1.1881595849990845, 0.2512207329273224, -0.0605621412396431, 0.02243042178452015, -0.43430637863941135, 7.228682280265042, -9.72281655168018, -3.7609449373215753, 0.4566153111780423, 0.4480245530397555, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479471295.7185, -120.09629898868874, -162.93270463263747, 55.40220518834467, -166.4466183945556, 89.97434148376642, -0.026764323633780923, -611.5060004011771, -728.024241483706, 679.4420300804919, 45.16894794737402, 172.58001521336465, 5.729076502507144, 0.2426147758960724, 6.948853015899658, 1.179192304611206, 0.2243042290210724, -0.0628051832318306, 0.01794433780014515, -0.11800277439098918, 6.737979317306596, -10.21162497910102, -4.0691936988933906, 0.6974685755568157, 0.35353306362004056, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479472296.819, -120.09493295085474, -162.93131127404678, 55.401522169427665, -166.4473014134726, 89.97365163466026, -0.026764323633780923, -611.4847523915129, -728.0283793420131, 679.4585007399592, 45.167019096209174, 172.58126363421238, 5.72936323497915, 0.2426147758960724, 6.921387195587158, 1.181434154510498, 0.2534637749195099, -0.0650482252240181, 0.0336456336081028, -0.03465007110089485, 7.1829181020701585, -9.555306227847145, -3.7382206529422763, 0.4356465771596784, 0.564780532389619, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479473296.952, -120.09629898868874, -162.93131127404678, 55.40220518834467, -166.4459080548819, 89.97365163466026, -0.027447342550782197, -611.5012345793036, -728.0139745650345, 679.4669928310237, 45.168205193761885, 172.58154064232372, 5.726211593165674, 0.2471924126148224, 6.962585926055908, 1.1859177350997925, 0.2826233208179474, -0.0605621412396431, 0.01794433780014515, 0.7552163467282208, 7.886487851945096, -10.870054129598488, -3.6995724494442035, 0.5585763528287976, 0.34740613737131526, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479474299.0183, -120.09493295085474, -162.93270463263747, 55.40288820726167, -166.4473014134726, 89.97434148376642, -0.026081304716779646, -611.4861803583983, -728.0327631931848, 679.4440953488777, 45.167934811899215, 172.58035505165898, 5.7291243296485845, 0.2243042290210724, 6.939697742462158, 1.179192304611206, 0.2444916069507599, -0.0672912672162056, 0.0291595496237278, 0.3254724118047011, 6.995449389755433, -10.104055251186015, -3.9055010178572687, 0.5765178841383637, 0.47874451426679165, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479475300.1199, -120.09561596977174, -162.9306282551298, 55.40083915051066, -166.4459080548819, 89.97502450268342, -0.027447342550782197, -611.4903470719033, -728.0251641589737, 679.4698180305255, 45.166858757677836, 172.5803424641112, 5.726662715890754, 0.2426147758960724, 6.976318836212158, 1.1881595849990845, 0.2467346489429474, -0.0672912672162056, 0.0291595496237278, 0.10467800746633138, 7.238177530095866, -10.919509940640918, -4.046466025339894, 0.5966014989055342, 0.49717686666592176, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479476300.253, -120.09769234727942, -162.93131127404678, 55.40357122617867, -166.4466183945556, 89.97502450268342, -0.02539828579977837, -611.5124400388237, -727.9901246027749, 679.4731649133844, 45.17318878166187, 172.57912442855735, 5.724666558491033, 0.2563476860523224, 6.948853015899658, 1.1634997129440308, 0.2265472710132599, -0.0628051832318306, 0.01794433780014515, 0.06274117747554289, 7.320674509220716, -10.739772688959139, -4.224876208758645, 0.7605665933570458, 0.36024117482822804, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479477301.353, -120.09837536619642, -162.93270463263747, 55.401522169427665, -166.44454201704792, 89.97365163466026, -0.026081304716779646, -611.5400954464099, -728.0099656061036, 679.4442377292763, 45.17334096421167, 172.57992543645386, 5.727248655617471, 0.1968383938074112, 6.944275379180908, 1.1679832935333252, 0.2579498589038849, -0.0628051832318306, 0.02467346377670765, 1.3306607618177786, 7.318354510706363, -10.717256394920312, -3.8774717729678136, 0.7650720733849184, 0.3809652227487623, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479478302.4226, -120.09493295085474, -162.93202161372048, 55.40220518834467, -166.4486674513066, 89.97502450268342, -0.024032247965775824, -611.4836612810659, -728.0270509251483, 679.4468481209035, 45.17078614543312, 172.57857827703114, 5.730925314575836, 0.2609253227710724, 6.948853015899658, 1.1657414436340332, 0.2355194389820099, -0.0628051832318306, 0.02018737979233265, 0.06697298741136687, 7.501565299158079, -10.738381291122687, -4.155644383595604, 0.7032266339969635, 0.39486680198548113, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479479303.5532, -120.09629898868874, -162.93270463263747, 55.40496458476935, -166.4438589981309, 89.97434148376642, -0.026081304716779646, -611.5019883035945, -728.0153662973821, 679.4674374682899, 45.17044265403792, 172.5813954487812, 5.720837002709623, 0.2334595024585724, 6.939697742462158, 1.181434154510498, 0.2557068169116974, -0.0650482252240181, 0.0314025916159153, 0.29371261434849794, 7.263193374615441, -10.119823710206937, -3.8141486187632556, 0.5262373533926733, 0.520323826756323, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479480304.6194, -120.09837536619642, -162.93270463263747, 55.40288820726167, -166.4466183945556, 89.97296861574326, -0.024715266882777098, -611.5357551006834, -727.9950835906563, 679.4461625783342, 45.1754770316896, 172.5798792313479, 5.728640064433194, 0.2426147758960724, 6.935120105743408, 1.2016104459762573, 0.2601929008960724, -0.0628051832318306, 0.01570129580795765, -0.06527047313155915, 6.758453846183431, -9.359513494505249, -3.53663503911472, 0.4078616725969783, 0.3278621598713764, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479481304.7534, -120.09700932836242, -162.9306282551298, 55.40083915051066, -166.44317597921392, 89.97227876663709, -0.02813036146778347, -611.5179839611567, -728.0140786441862, 679.4782105540853, 45.16866086436014, 172.58335977025743, 5.723692360630985, 0.2655029594898224, 6.930542469024658, 1.1904014348983765, 0.2444916069507599, -0.0628051832318306, 0.02018737979233265, -0.5294059618511029, 6.941109968244919, -9.46010922131762, -3.759850768003047, 0.43638814025386413, 0.41387663527487256, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479482305.8535, -120.09561596977174, -162.92994523621277, 55.39947311267666, -166.44454201704792, 89.97296861574326, -0.024032247965775824, -611.50220701326, -728.0258357184056, 679.4767567910922, 45.17246913612951, 172.58121693827445, 5.726584416741937, 0.2380371391773224, 6.921387195587158, 1.1702251434326172, 0.2400055229663849, -0.0628051832318306, 0.01794433780014515, 0.25677312135795827, 7.050660938127435, -9.81254421722228, -3.8855119357891956, 0.6270142504456235, 0.34455892502827223, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479483306.9207, -120.09837536619642, -162.93338765155448, 55.401522169427665, -166.4452250359649, 89.97365163466026, -0.023349229048774546, -611.5453958514347, -728.0121816966848, 679.4309325844918, 45.17737027020202, 172.5785252742347, 5.7293502519769905, 0.2380371391773224, 6.953430652618408, 1.179192304611206, 0.2646789848804474, -0.0672912672162056, 0.01570129580795765, 0.7193174723859388, 7.532148721377487, -10.673374190318748, -3.85175902732397, 0.5744216646856567, 0.3025806557502553, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479484307.0554, -120.09769234727942, -162.93202161372048, 55.40083915051066, -166.4466183945556, 89.97502450268342, -0.026081304716779646, -611.5239122204456, -728.0119107730413, 679.4448343362467, 45.171876630075566, 172.5783328493231, 5.729790919678342, 0.2197265923023224, 6.907654285430908, 1.18367600440979, 0.2400055229663849, -0.0583190992474556, 0.02018737979233265, 0.11754292248218812, 6.447714530926193, -8.966273948180973, -3.625219590072495, 0.5779902359503714, 0.3681297001213293, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479485308.6736, -120.09905838511342, -162.93131127404678, 55.40083915051066, -166.44454201704792, 89.97365163466026, -0.027447342550782197, -611.5427307855133, -727.9957891126087, 679.4628462359098, 45.17234060643551, 172.58035243854886, 5.726144900675574, 0.2380371391773224, 6.912231922149658, 1.179192304611206, 0.2444916069507599, -0.0628051832318306, 0.02243042178452015, 0.01488897480922513, 6.870815605574168, -9.283228698427676, -3.724233833215462, 0.5095014504479507, 0.4109598939190405, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479486309.771, -120.09629898868874, -162.93131127404678, 55.40015613159366, -166.4466183945556, 89.97227876663709, -0.026081304716779646, -611.5115867413758, -728.0210101395529, 679.452211763973, 45.170303344376, 172.58150645359868, 5.730948630321698, 0.2929687798023224, 6.962585926055908, 1.1747087240219116, 0.2467346489429474, -0.0628051832318306, 0.02018737979233265, -0.3601363768722548, 7.882974970040775, -10.941804264407155, -4.12358666646219, 0.5804509406658737, 0.43041184931347715, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479487310.9875, -120.09561596977174, -162.93131127404678, 55.40288820726167, -166.4452250359649, 89.97434148376642, -0.024715266882777098, -611.4927340767842, -728.0184093732565, 679.4732642886476, 45.17130190160122, 172.580593949703, 5.723948778031068, 0.2105713039636612, 6.925964832305908, 1.1881595849990845, 0.2332763969898224, -0.0605621412396431, 0.0336456336081028, -0.009977041759672789, 6.341276286026295, -9.31372800627273, -3.757467450409906, 0.5942190300824955, 0.5410633463394385, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479488312.405, -120.09493295085474, -162.9306282551298, 55.40288820726167, -166.44454201704792, 89.97434148376642, -0.026081304716779646, -611.4802644536956, -728.022632890614, 679.4865531146679, 45.16831747191663, 172.58178696383266, 5.721891397132824, 0.2517700493335724, 6.939697742462158, 1.1993685960769653, 0.2489776909351349, -0.0628051832318306, 0.02243042178452015, -0.41040353778071165, 6.754808205318683, -9.478350337990843, -3.6826023477031566, 0.4269525121120613, 0.4311398389565494, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479489313.6401, -120.09424993193774, -162.93131127404678, 55.40357122617867, -166.4466183945556, 89.97502450268342, -0.026764323633780923, -611.4671905071046, -728.0277128297998, 679.4731810740501, 45.165963539152884, 172.58108288733163, 5.724711406151376, 0.2197265923023224, 6.930542469024658, 1.1724668741226196, 0.2489776909351349, -0.0560760572552681, 0.0291595496237278, 0.558350887851812, 7.158135047447124, -10.086535635636883, -3.810458519928789, 0.711324959574325, 0.48124053977652487, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479490314.7532, -120.09837536619642, -162.9306282551298, 55.401522169427665, -166.4452250359649, 89.97502450268342, -0.024715266882777098, -611.527247759552, -727.9919237915518, 679.4760766532838, 45.17524292454271, 172.57858010284045, 5.724619008014106, 0.2380371391773224, 6.871033191680908, 1.181434154510498, 0.2579498589038849, -0.0583190992474556, 0.01570129580795765, 0.015143336731090251, 6.735288958662505, -8.089520835193072, -3.3336711281326536, 0.376501206163685, 0.32779015964450225, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479491314.9482, -120.09769234727942, -162.92994523621277, 55.40288820726167, -166.4452250359649, 89.97502450268342, -0.026764323633780923, -611.5086070603465, -727.9870770494701, 679.4956286427324, 45.171280284901904, 172.58023578945185, 5.721530679289102, 0.2563476860523224, 6.921387195587158, 1.1769505739212036, 0.2669220268726349, -0.0650482252240181, 0.02018737979233265, 0.25606943986899955, 7.600033535120392, -9.80739708964886, -3.6904277669348255, 0.4313571239613105, 0.39030327819426236, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479492315.1646, -120.09769234727942, -162.93202161372048, 55.40288820726167, -166.4452250359649, 89.9757143517896, -0.026764323633780923, -611.5169783467567, -728.0052957736804, 679.4617036700364, 45.170999038234996, 172.57895550506083, 5.724335835235666, 0.2197265923023224, 6.907654285430908, 1.1769505739212036, 0.2467346489429474, -0.0605621412396431, 0.02243042178452015, 0.3618259304154599, 6.776918509518992, -9.239821933026132, -3.663944402337543, 0.573723413299975, 0.39156026883539613, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479493315.3196, -120.09700932836242, -162.93202161372048, 55.40083915051066, -166.4452250359649, 89.97502450268342, -0.02813036146778347, -611.5150474667794, -728.0240863908773, 679.4491604706919, 45.1678682514232, 172.5797710440702, 5.727673803110662, 0.2380371391773224, 6.925964832305908, 1.194885015487671, 0.2310333549976349, -0.0560760572552681, 0.02018737979233265, -0.4689967720234162, 6.270228142969082, -9.072071554985895, -3.6957442427017986, 0.5712540457618208, 0.39578147367571326, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479494315.7002, -120.09837536619642, -162.93270463263747, 55.401522169427665, -166.4466183945556, 89.97502450268342, -0.02539828579977837, -611.5344468840169, -728.0060191247553, 679.437844453701, 45.173940931688065, 172.5777913950354, 5.729790407394409, 0.2471924126148224, 6.944275379180908, 1.1545324325561523, 0.2400055229663849, -0.0560760572552681, 0.0269165076315403, 0.4964223010362673, 7.781411483184129, -11.00515716794022, -4.157013748211487, 0.8405052035456813, 0.4718198778140912, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479495316.9102, -120.09700932836242, -162.9306282551298, 55.40220518834467, -166.44317597921392, 89.97296861574326, -0.024032247965775824, -611.5164541432246, -728.0047417313644, 679.4865393662301, 45.17484825090079, 172.5816343104732, 5.721447726169078, 0.2151489406824112, 6.962585926055908, 1.1679832935333252, 0.2489776909351349, -0.0538330152630806, 0.0269165076315403, 0.9638769308413211, 7.45407201928222, -11.188526568164114, -4.017313753864968, 0.9009634696829527, 0.44004395011179154, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479496317.1553, -120.09561596977174, -162.93338765155448, 55.401522169427665, -166.4466183945556, 89.97365163466026, -0.024715266882777098, -611.5067456986901, -728.0388699618458, 679.4266468624362, 45.17105117770994, 172.57979121059395, 5.731467964171974, 0.2563476860523224, 6.912231922149658, 1.179192304611206, 0.2377624809741974, -0.0538330152630806, 0.02467346377670765, -0.42917714957418435, 6.918351207777746, -9.226209769612492, -3.7419162716793206, 0.5725768786159202, 0.4723086802310019, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479497317.3523, -120.09905838511342, -162.93131127404678, 55.40015613159366, -166.4452250359649, 89.97502450268342, -0.026081304716779646, -611.5421143329545, -727.9988924994154, 679.4565645616126, 45.17403512984411, 172.57816690485132, 5.727633545243324, 0.2746582329273224, 6.916809558868408, 1.1747087240219116, 0.2377624809741974, -0.0583190992474556, 0.02018737979233265, -0.524011315762258, 7.20156385934917, -9.506963287028892, -3.858481634920423, 0.535001968763501, 0.4240027810000431, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479498318.545, -120.09700932836242, -162.93131127404678, 55.401522169427665, -166.4459080548819, 89.97434148376642, -0.023349229048774546, -611.5153266555731, -728.0086434125757, 679.4627751447777, 45.17528681669054, 172.57889648181927, 5.72701111825005, 0.2471924126148224, 6.939697742462158, 1.1859177350997925, 0.2310333549976349, -0.0672912672162056, 0.01570129580795765, -0.2519663115616943, 6.654025069543943, -9.773226901057525, -3.9379649439930806, 0.5462632353426881, 0.32708910029254706, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479499318.9287, -120.09700932836242, -162.93338765155448, 55.40288820726167, -166.4466183945556, 89.97434148376642, -0.02539828579977837, -611.5176371155753, -728.0176339136833, 679.4350321120339, 45.17208728526153, 172.5792137123958, 5.7290901545831145, 0.2471924126148224, 6.990051746368408, 1.1747087240219116, 0.2489776909351349, -0.0605621412396431, 0.02467346377670765, 0.516440326822603, 7.749283281434135, -11.783932919514333, -4.198327977309702, 0.8050986461651167, 0.43746287046113663, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479500320.1829, -120.09700932836242, -162.93270463263747, 55.40015613159366, -166.4466183945556, 89.97227876663709, -0.024715266882777098, -611.5288539567764, -728.0241771953725, 679.4294210425903, 45.173334438668434, 172.58028210351551, 5.733042090268843, 0.2517700493335724, 6.958008289337158, 1.181434154510498, 0.2691650688648224, -0.0628051832318306, 0.0291595496237278, 0.38302497018492715, 7.820757159085569, -10.771741127693653, -3.8429425054000155, 0.5404083497365643, 0.5056920909172434, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479501321.6355, -120.09629898868874, -162.93338765155448, 55.39876277300298, -166.44317597921392, 89.97227876663709, -0.026081304716779646, -611.5312379217806, -728.0550959806869, 679.420368598406, 45.17032632157194, 172.58144728142415, 5.730969899137388, 0.2243042290210724, 6.944275379180908, 1.18367600440979, 0.2467346489429474, -0.0605621412396431, 0.01794433780014515, 0.4273357881758485, 6.877421307356169, -10.111575657771253, -3.8135628312034724, 0.6628843573242709, 0.3327124338648784, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648479502322.7341, -120.09837536619642, -162.9306282551298, 55.40220518834467, -166.4452250359649, 89.97296861574326, -0.024032247965775824, -611.5307546267034, -727.9848502576759, 679.4802125807573, 45.17672248653622, 172.5804621252472, 5.724488353630457, 0.2380371391773224, 6.925964832305908, 1.1769505739212036, 0.2669220268726349, -0.0605621412396431, 0.0336456336081028, 0.39851826852874395, 7.5674222953218715, -9.94654194502119, -3.6861534650436516, 0.507550417085837, 0.5575978715250927, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
